points_rolling_avg,assists_rolling_avg,rebounds_rolling_avg,points_last_game,assists_last_game,rebounds_last_game,Home,Tm,Opp,rest_days,opp_avg_PTS_allowed,opp_avg_TRB_allowed,opp_avg_AST_allowed,matchup_pts,matchup_reb,matchup_ast
9.2,2.8,2.4,6.0,4.0,2.0,1,14,26,1.0,8.4,1.6,0.6,22.0,3.0,2.0
3.2,1.0,0.4,0.0,1.0,0.0,1,18,7,9.0,18.0,4.0,4.0,4.3,0.9,0.65
3.0,0.4,0.8,5.0,1.0,0.0,1,21,9,2.0,9.8,4.0,1.6,4.431818181818182,1.2045454545454546,0.5909090909090909
18.0,4.4,3.2,16.0,7.0,4.0,1,24,23,2.0,16.0,6.2,5.4,16.0,4.0,7.0
2.0,1.0,0.4,10.0,3.0,1.0,1,17,25,2.0,6.0,0.6,1.4,0.0,0.0,0.0
7.0,2.8,2.0,4.0,3.0,4.0,1,21,9,2.0,12.0,3.4,2.4,8.918367346938776,2.5714285714285716,3.4081632653061225
3.2,1.6,2.6,5.0,1.0,0.0,1,4,29,2.0,1.8,1.2,2.0,0.0,0.0,0.0
2.0,0.4,3.0,0.0,0.0,0.0,1,19,10,2.0,9.6,5.6,2.0,0.0,4.0,1.0
5.2,2.4,5.0,2.0,3.0,5.0,1,26,14,2.0,9.0,3.2,1.2,12.0,7.533333333333333,2.533333333333333
18.8,1.4,8.6,19.0,0.0,6.0,1,28,11,2.0,6.8,2.0,2.8,18.242424242424242,8.151515151515152,2.242424242424242
2.6,0.4,4.2,0.0,0.0,0.0,1,14,26,7.0,13.4,9.6,2.2,0.0,0.0,0.0
5.4,1.0,3.0,6.0,2.0,2.0,1,26,14,2.0,10.2,2.4,1.2,4.0,2.0,1.0
3.2,1.2,4.6,3.0,0.0,5.0,1,18,7,3.0,7.6,3.0,1.4,6.0,8.0,2.0
3.6,1.2,1.6,3.0,0.0,0.0,1,16,20,1.0,17.4,10.6,2.8,0.0,0.0,1.0
24.8,4.0,5.6,40.0,4.0,5.0,1,18,7,3.0,12.0,6.6,2.0,25.625,5.625,4.1875
12.8,2.4,2.2,20.0,3.0,1.0,1,24,23,2.0,11.4,2.8,1.6,20.0,1.0,3.0
5.2,0.6,5.2,0.0,0.0,3.0,1,25,17,2.0,6.4,4.2,1.8,7.0,8.0,1.0
29.4,7.2,4.8,36.0,11.0,6.0,1,17,25,4.0,28.6,9.4,4.8,29.0,5.0,5.0
23.8,4.6,7.6,20.0,5.0,9.0,1,11,28,2.0,7.4,5.6,1.8,20.7,7.38,3.42
9.8,2.0,6.6,13.0,2.0,10.0,1,29,4,2.0,11.2,5.2,3.4,14.0,12.0,3.0
6.6,0.4,5.6,3.0,0.0,3.0,1,21,9,2.0,6.0,4.2,1.8,5.8936170212765955,4.829787234042553,0.5106382978723404
5.8,3.0,6.8,6.0,8.0,13.0,1,20,16,2.0,12.8,3.4,2.4,5.869565217391305,5.6521739130434785,2.4347826086956523
9.4,1.6,4.0,9.0,0.0,4.0,1,21,9,2.0,8.4,4.2,1.2,8.53061224489796,3.9591836734693877,1.7142857142857142
25.4,6.6,4.0,20.0,5.0,1.0,1,7,18,2.0,22.2,5.4,5.2,27.0,8.0,4.0
11.8,2.8,7.8,12.0,3.0,11.0,1,0,8,2.0,6.0,4.4,2.0,9.0,10.0,3.0
9.4,0.4,2.2,8.0,1.0,4.0,1,29,4,2.0,10.6,3.8,2.2,13.0,2.0,2.0
1.8,0.6,2.0,7.0,1.0,4.0,1,18,7,3.0,10.8,6.8,3.6,2.2857142857142856,3.142857142857143,0.6428571428571429
3.2,0.4,5.4,2.0,1.0,3.0,1,7,18,5.0,10.2,2.6,3.2,4.0,4.0,0.0
11.2,3.0,3.4,14.0,5.0,4.0,1,29,4,2.0,15.4,4.8,3.6,20.0,6.0,5.0
10.6,3.6,2.4,4.0,2.0,2.0,1,0,8,2.0,15.2,6.4,2.8,2.0,0.0,0.0
12.6,1.6,6.6,14.0,1.0,5.0,1,25,17,2.0,11.6,5.6,2.4,8.0,4.0,1.0
19.0,1.8,3.0,17.0,2.0,1.0,1,25,17,2.0,22.0,5.6,2.6,26.0,8.0,2.0
21.8,8.6,2.2,17.0,7.0,2.0,1,19,10,2.0,11.2,4.6,2.8,29.0,3.0,8.0
9.0,1.2,3.2,5.0,2.0,2.0,1,11,28,2.0,7.2,2.8,2.2,6.294117647058823,3.764705882352941,0.8823529411764706
0.8,2.0,0.2,2.0,3.0,0.0,1,26,14,3.0,9.6,4.2,4.0,0.0,0.0,2.0
11.0,3.6,3.8,23.0,4.0,7.0,1,21,9,2.0,3.8,4.2,0.6,9.083333333333334,2.875,2.7708333333333335
1.8,0.6,0.8,6.0,1.0,2.0,1,10,19,2.0,16.0,4.4,2.6,7.0,2.0,0.0
13.0,1.0,3.6,19.0,1.0,5.0,1,26,14,2.0,8.2,3.8,1.4,8.0,2.0,0.0
20.8,2.2,11.4,24.0,2.0,7.0,1,24,23,2.0,15.6,6.6,2.4,24.0,7.0,2.0
3.0,1.2,4.4,2.0,1.0,6.0,1,14,26,1.0,6.2,5.0,1.6,4.0,8.0,5.0
6.0,0.8,5.2,18.0,3.0,11.0,1,20,16,2.0,12.2,3.0,1.8,3.0,2.0,1.0
2.4,2.6,1.0,0.0,2.0,0.0,1,16,20,19.0,14.8,4.6,2.2,2.5,1.7692307692307692,1.8461538461538463
8.8,0.4,1.6,4.0,0.0,2.0,1,21,9,4.0,5.0,2.0,1.0,8.98,2.04,1.84
5.2,0.2,1.6,2.0,0.0,0.0,1,10,19,2.0,9.8,4.8,2.2,3.90625,2.15625,0.90625
6.4,1.8,2.6,3.0,0.0,3.0,1,25,17,2.0,6.2,2.2,1.0,8.0,2.0,2.0
16.2,0.8,3.8,17.0,0.0,2.0,1,11,28,2.0,10.6,6.0,5.6,16.354166666666668,5.75,1.8541666666666667
8.6,1.2,4.0,18.0,0.0,9.0,1,11,28,2.0,19.4,3.4,1.4,9.851063829787234,4.0,1.5106382978723405
14.6,2.8,12.0,21.0,4.0,13.0,1,8,0,1.0,18.4,5.8,4.6,14.0,12.0,2.0
9.0,1.4,2.6,12.0,0.0,1.0,1,8,0,1.0,4.8,3.8,2.0,3.0,6.0,2.0
6.0,0.4,2.0,5.0,1.0,1.0,1,7,18,2.0,6.4,2.4,0.6,13.0,1.0,1.0
4.8,1.2,3.0,0.0,0.0,0.0,1,29,4,2.0,9.2,4.6,1.4,8.0,6.0,0.0
6.4,2.2,2.8,6.0,4.0,5.0,1,11,28,2.0,14.0,4.4,3.8,5.777777777777778,2.5555555555555554,1.2777777777777777
22.0,5.0,3.6,22.0,8.0,5.0,1,28,11,2.0,6.6,3.8,1.4,18.347826086956523,2.891304347826087,4.108695652173913
6.6,3.2,3.2,8.0,8.0,6.0,1,4,29,2.0,9.2,3.6,1.0,6.2105263157894735,2.263157894736842,2.263157894736842
1.4,0.4,0.6,3.0,0.0,1.0,1,7,18,2.0,30.2,5.0,4.8,2.727272727272727,1.0,1.6818181818181819
11.2,1.6,5.2,16.0,2.0,6.0,1,8,0,1.0,9.6,4.2,2.6,9.0,2.0,1.0
17.6,1.4,4.4,4.0,2.0,8.0,1,0,8,2.0,9.4,3.6,3.6,10.0,0.0,3.0
24.4,3.2,9.6,24.0,2.0,12.0,1,4,29,2.0,14.8,7.2,4.8,22.0,14.0,6.0
18.4,3.4,11.6,11.0,3.0,6.0,1,19,10,2.0,6.6,5.2,0.6,17.0,19.0,0.0
23.4,3.4,4.4,29.0,2.0,3.0,1,10,19,2.0,9.4,4.8,2.0,15.0,4.0,3.0
16.2,4.8,2.6,17.0,9.0,1.0,1,1,5,2.0,12.4,5.0,3.6,19.0,6.0,5.0
9.2,2.0,4.8,12.0,2.0,6.0,1,6,22,2.0,10.0,6.2,1.2,11.179487179487179,3.5384615384615383,2.5641025641025643
13.0,3.4,5.0,14.0,4.0,7.0,1,15,3,3.0,13.0,5.8,3.8,11.048780487804878,3.926829268292683,2.951219512195122
10.2,0.2,1.8,2.0,0.0,0.0,1,13,12,3.0,9.8,3.4,1.6,10.0,4.0,1.0
7.6,1.6,3.6,10.0,4.0,6.0,1,6,22,2.0,13.6,5.2,2.2,3.4634146341463414,2.3658536585365852,0.7073170731707317
11.6,1.8,7.4,17.0,2.0,5.0,1,2,10,3.0,11.0,5.0,1.8,17.0,5.0,2.0
20.6,4.6,7.0,24.0,5.0,8.0,1,24,11,1.0,12.2,7.0,3.8,16.0,5.0,7.0
9.0,1.2,6.4,13.0,2.0,4.0,1,2,10,3.0,17.8,2.6,4.6,13.0,4.0,2.0
5.2,1.0,2.6,11.0,2.0,4.0,1,12,13,2.0,8.2,2.4,2.6,6.0,3.0,1.0
10.2,2.2,6.2,11.0,0.0,3.0,1,3,15,2.0,7.6,5.0,1.6,9.404761904761905,4.166666666666667,2.1666666666666665
9.8,2.2,2.2,7.0,1.0,1.0,1,19,27,1.0,10.8,3.0,4.0,12.0,4.0,5.0
17.8,5.0,11.2,20.0,10.0,11.0,1,3,15,2.0,13.8,6.4,5.4,19.50980392156863,10.392156862745098,3.549019607843137
10.4,0.8,4.2,13.0,0.0,3.0,1,11,24,1.0,21.8,4.8,2.8,6.0,5.0,2.0
17.0,2.0,5.8,15.0,3.0,6.0,1,11,24,3.0,8.2,3.4,1.2,15.0,8.0,1.0
26.0,8.0,2.8,17.0,10.0,3.0,1,5,1,2.0,10.2,2.8,4.8,22.0,5.0,8.0
11.5,3.25,1.25,14.0,3.0,2.0,1,6,22,2.0,15.8,4.8,2.0,11.5,1.25,3.25
24.0,4.4,7.2,22.0,4.0,6.0,1,11,24,1.0,16.2,7.6,3.2,29.0,7.0,4.0
4.2,0.6,3.2,3.0,2.0,3.0,1,27,19,4.0,7.8,5.4,1.6,3.0,2.235294117647059,0.9411764705882353
8.6,1.2,5.6,8.0,1.0,3.0,1,12,13,2.0,11.2,4.6,3.0,9.0,4.0,0.0
19.2,0.8,4.4,11.0,1.0,6.0,1,10,2,1.0,18.2,4.4,3.6,16.0,9.0,2.0
17.4,2.6,10.0,16.0,3.0,10.0,1,6,22,4.0,16.2,4.8,2.2,12.612244897959183,6.8979591836734695,1.4285714285714286
16.8,4.6,9.2,18.0,2.0,10.0,1,10,2,7.0,5.4,1.6,0.8,20.23076923076923,10.923076923076923,5.153846153846154
7.0,1.2,3.0,12.0,3.0,5.0,1,27,19,2.0,6.6,2.8,2.2,4.0,0.0,1.0
26.4,2.0,5.0,27.0,4.0,3.0,1,12,13,4.0,16.4,5.6,3.8,22.0,4.0,1.0
22.8,2.2,12.8,25.0,2.0,20.0,1,24,11,1.0,5.0,6.8,1.4,16.0,12.0,2.0
24.8,6.2,2.8,12.0,6.0,6.0,1,5,1,2.0,26.0,9.2,1.8,35.0,7.0,3.0
3.4,0.6,5.2,2.0,0.0,5.0,1,22,6,2.0,6.2,2.8,0.6,3.0,2.8333333333333335,0.3055555555555556
21.2,4.4,3.6,22.0,4.0,3.0,1,19,27,1.0,15.8,5.0,3.0,10.0,3.0,3.0
5.6,3.6,1.6,10.0,4.0,2.0,1,27,19,6.0,14.0,3.0,3.8,4.0,0.0,4.0
2.6,0.6,1.2,0.0,1.0,2.0,1,3,15,2.0,6.8,4.2,2.6,4.26,2.0,0.4
14.0,3.6,4.6,13.0,2.0,7.0,1,2,10,3.0,14.8,5.8,3.4,13.0,7.0,2.0
8.0,2.2,3.8,12.0,1.0,7.0,1,22,6,2.0,14.8,6.8,5.0,8.090909090909092,3.090909090909091,1.4090909090909092
9.8,0.8,7.2,17.0,1.0,5.0,1,3,15,4.0,12.8,8.6,2.8,8.446808510638299,5.617021276595745,0.9148936170212766
22.4,3.6,4.8,21.0,5.0,5.0,1,10,2,1.0,15.8,7.4,4.6,29.0,3.0,2.0
8.8,4.0,4.6,9.0,5.0,5.0,1,1,5,2.0,9.4,4.8,3.0,4.0,3.0,5.0
17.8,2.6,10.2,22.0,2.0,9.0,1,19,27,1.0,16.8,8.4,3.6,27.0,13.0,2.0
26.8,9.8,2.8,42.0,10.0,6.0,1,19,27,1.0,10.6,4.0,5.6,13.0,6.0,7.0
6.2,1.2,1.2,15.0,0.0,2.0,1,10,2,1.0,8.6,2.4,1.0,3.0,0.0,1.0
11.8,1.0,8.4,6.0,2.0,12.0,1,15,3,3.0,17.8,5.8,3.0,8.428571428571429,5.714285714285714,0.7428571428571429
12.0,4.6,10.0,10.0,3.0,10.0,1,27,19,2.0,7.2,7.0,3.4,8.0,10.0,3.0
7.6,1.6,4.0,13.0,2.0,7.0,1,11,24,1.0,10.107508532423209,3.9249146757679183,2.3310580204778155,8.2,3.3333333333333335,1.2666666666666666
9.8,3.2,3.0,4.0,2.0,1.0,1,27,19,2.0,6.6,4.4,1.6,7.0,4.0,0.0
19.4,3.6,5.8,14.0,3.0,6.0,1,12,13,2.0,11.0,5.0,2.0,19.0,1.0,4.0
20.4,3.6,9.2,18.0,2.0,13.0,1,22,6,2.0,6.4,3.8,1.2,16.842105263157894,7.842105263157895,2.4210526315789473
24.8,9.4,4.8,25.0,7.0,5.0,1,12,13,2.0,9.4,3.6,4.2,21.0,4.0,12.0
3.8,1.8,1.8,9.0,1.0,3.0,1,11,24,1.0,12.6,1.8,4.8,2.0,0.0,0.0
30.4,3.4,9.8,28.0,6.0,12.0,1,22,6,31.0,10.2,2.6,1.6,24.6,8.066666666666666,4.4
0.4,0.4,1.6,0.0,0.0,0.0,1,19,27,1.0,11.0,5.8,3.0,0.0,1.0,1.0
9.4,1.4,4.6,21.0,1.0,8.0,1,2,10,3.0,9.0,4.6,0.8,21.0,8.0,1.0
13.2,2.4,2.4,14.0,4.0,5.0,1,24,11,1.0,10.4,4.6,3.2,14.7,3.325,2.225
0.4,0.0,0.4,0.0,0.0,0.0,1,11,24,6.0,12.8,3.6,1.4,0.0,0.0,0.0
3.6,2.8,1.2,0.0,0.0,0.0,1,22,6,7.0,12.2,4.4,2.4,3.5652173913043477,1.173913043478261,1.434782608695652
0.8,0.0,0.0,0.0,0.0,0.0,1,11,24,6.0,17.4,3.2,6.6,0.8,0.5,0.4
24.2,7.2,6.6,35.0,11.0,7.0,1,1,5,2.0,18.0,7.2,4.0,33.0,8.0,4.0
25.4,5.2,6.8,21.0,6.0,10.0,1,1,5,2.0,8.6,2.4,2.0,17.0,3.0,8.0
5.4,1.0,3.6,4.0,1.0,2.0,1,13,12,3.0,11.8,3.0,2.0,4.0,2.0,2.0
11.6,1.8,10.0,14.0,0.0,9.0,1,5,1,2.0,11.6,6.6,1.0,8.0,10.0,0.0
13.4,6.6,7.0,20.0,4.0,10.0,1,3,15,2.0,6.8,1.8,1.2,12.104166666666666,7.25,6.5625
3.5,1.5,6.833333333333333,0.0,1.0,8.0,1,13,12,3.0,11.2,1.8,2.0,3.5,6.833333333333333,1.5
16.8,7.4,10.8,19.0,5.0,8.0,1,19,27,1.0,13.2,5.4,4.6,21.0,11.0,7.0
2.6,0.2,1.2,4.0,0.0,1.0,1,27,19,18.0,7.4,5.6,1.2,8.0,4.0,2.0
6.4,0.2,3.4,15.0,1.0,2.0,1,13,12,3.0,6.8,4.2,2.2,0.0,1.0,3.0
7.0,2.4,4.6,10.0,1.0,6.0,1,15,3,3.0,4.6,4.2,1.2,10.263157894736842,4.7894736842105265,3.526315789473684
16.6,3.6,4.8,13.0,5.0,9.0,1,2,10,3.0,8.4,3.6,1.2,13.0,9.0,5.0
12.4,1.4,3.0,18.0,1.0,3.0,1,27,19,2.0,9.2,6.8,2.4,3.0,4.0,2.0
12.4,0.6,3.2,13.0,1.0,2.0,1,5,1,2.0,9.4,3.2,1.8,13.0,2.0,1.0
7.0,1.8,4.6,2.0,0.0,2.0,1,1,5,2.0,6.6,2.6,1.2,0.0,5.0,0.0
3.4,1.0,4.0,4.0,0.0,2.0,1,1,5,2.0,7.8,5.2,0.6,8.0,5.0,1.0
2.8,1.0,1.8,0.0,0.0,0.0,1,15,3,14.0,4.0,4.2,1.8,5.730769230769231,2.076923076923077,1.0769230769230769
7.0,2.2,0.8,9.0,1.0,1.0,1,13,12,3.0,11.6,3.6,4.6,4.0,0.0,1.0
10.8,2.6,3.6,13.0,2.0,4.0,1,3,15,2.0,19.0,4.2,4.2,7.166666666666667,3.433333333333333,3.466666666666667
15.6,2.6,11.6,22.0,3.0,11.0,1,5,1,2.0,16.8,6.0,4.2,9.0,10.0,4.0
10.2,0.6,4.2,12.0,1.0,3.0,1,3,15,2.0,2.4,3.4,1.8,5.96,2.84,0.44
10.4,2.2,4.2,15.0,2.0,3.0,1,6,22,3.0,3.2,2.0,0.4,3.0,4.0,2.0
10.4,3.6,5.6,9.0,4.0,3.0,1,5,1,2.0,8.4,3.6,1.8,8.5,4.333333333333333,2.9583333333333335
0.8,0.2,0.6,2.0,0.0,1.0,1,24,11,3.0,7.8,1.6,2.2,2.28,0.88,0.24
12.6,2.4,2.8,8.0,1.0,1.0,1,15,3,3.0,12.6,4.4,1.8,10.854166666666666,2.3333333333333335,2.5833333333333335
6.6,1.2,3.6,6.0,2.0,0.0,1,12,13,5.0,5.2,4.8,2.4,2.0,1.0,0.0
2.4,0.2,1.4,6.0,1.0,4.0,1,11,24,27.0,9.6,3.6,2.2,1.6842105263157894,1.0,0.42105263157894735
5.4,1.4,1.2,8.0,6.0,1.0,1,10,2,1.0,7.0,2.4,2.0,2.0,0.0,0.0
15.6,2.4,6.0,21.0,0.0,6.0,1,22,6,2.0,11.8,3.0,1.2,11.104166666666666,5.666666666666667,2.0416666666666665
4.0,0.8,1.8,0.0,0.0,2.0,1,12,13,7.0,8.0,3.0,0.2,4.111111111111111,1.1666666666666667,1.2222222222222223
3.0,1.2,4.4,8.0,1.0,7.0,1,6,22,2.0,7.8,3.4,3.0,1.3181818181818181,1.7272727272727273,0.5909090909090909
3.0,0.2,2.8,0.0,0.0,3.0,1,24,11,3.0,12.8,5.8,2.4,2.0,3.0,1.0
8.2,2.6,5.2,17.0,5.0,7.0,1,12,13,2.0,8.6,2.2,2.6,8.0,0.0,3.0
7.0,1.8,2.4,10.0,2.0,4.0,1,27,19,2.0,10.4,2.4,1.0,0.0,1.0,1.0
18.0,2.0,13.4,18.0,1.0,8.0,1,12,13,2.0,9.6,9.2,2.2,21.0,19.0,3.0
12.8,2.4,3.8,2.0,3.0,5.0,1,6,22,2.0,6.4,3.2,3.4,13.688888888888888,3.4444444444444446,2.0444444444444443
27.0,10.4,6.8,33.0,12.0,11.0,1,13,12,3.0,13.4,4.8,3.0,25.0,5.0,11.0
0.8,0.0,0.4,0.0,0.0,0.0,1,12,13,2.0,9.8,2.0,2.8,2.65,2.25,0.7
1.6,0.0,1.4,2.0,0.0,4.0,1,24,11,3.0,10.0,5.8,5.6,3.953488372093023,2.13953488372093,0.8604651162790697
20.6,3.8,7.0,18.0,3.0,7.0,1,1,5,2.0,10.0,4.0,2.4,21.0,8.0,2.0
16.4,4.4,1.8,11.0,6.0,0.0,1,27,19,2.0,8.8,2.8,3.4,22.0,3.0,5.0
4.5,0.25,4.5,12.0,1.0,11.0,1,6,22,2.0,10.2,3.8,1.8,4.5,4.5,0.25
22.4,4.6,5.4,28.0,3.0,6.0,1,6,22,4.0,8.6,3.6,1.2,24.365853658536587,4.7073170731707314,4.804878048780488
5.2,1.4,2.8,7.0,1.0,3.0,1,15,3,3.0,9.4,4.6,1.6,6.395833333333333,3.1041666666666665,1.2083333333333333
2.2,3.0,1.8,2.0,1.0,1.0,1,12,13,15.0,9.0,1.4,3.2,0.0,1.0,2.0
7.6,1.2,1.2,11.0,0.0,2.0,1,24,11,5.0,6.6,2.0,0.6,8.0,4.0,1.0
4.2,0.2,1.2,5.0,0.0,4.0,1,3,15,2.0,2.6,2.6,0.8,3.75,0.9166666666666666,0.875
5.2,1.8,1.6,5.0,2.0,1.0,1,19,27,1.0,16.6,2.8,2.4,0.0,0.0,2.0
15.0,1.4,2.2,9.0,2.0,1.0,1,24,11,1.0,13.0,2.0,2.8,17.0,3.0,3.0
21.8,8.6,4.2,11.0,8.0,4.0,1,15,3,3.0,6.2,2.4,2.2,23.73469387755102,5.571428571428571,5.551020408163265
18.0,6.4,5.4,27.0,6.0,5.0,1,13,12,3.0,11.4,2.4,2.6,14.0,2.0,3.0
11.4,4.2,3.0,14.0,5.0,3.0,1,3,15,2.0,11.8,4.4,4.4,12.414634146341463,3.5609756097560976,4.658536585365853
4.6,1.8,1.2,21.0,4.0,4.0,1,13,12,5.0,25.2,3.4,6.2,6.17948717948718,1.8461538461538463,2.1025641025641026
21.0,5.6,12.2,30.0,9.0,12.0,1,15,3,3.0,3.8,2.0,0.8,16.408163265306122,9.959183673469388,4.510204081632653
8.2,3.2,3.6,3.0,0.0,1.0,1,1,5,4.0,8.8,3.2,1.8,24.0,7.0,3.0
0.6,0.4,0.2,0.0,0.0,0.0,1,24,11,3.0,14.8,4.0,2.0,0.0,1.0,0.0
2.8,2.4,1.6,2.0,2.0,0.0,1,2,10,6.0,9.2,2.2,1.2,2.25,0.75,1.55
7.2,1.8,4.2,6.0,2.0,3.0,1,27,19,2.0,4.4,1.8,1.0,4.0,1.0,0.0
15.0,1.0,4.2,21.0,2.0,3.0,1,13,12,3.0,10.8,9.6,2.6,19.0,7.0,1.0
8.2,4.8,2.4,5.0,2.0,1.0,1,6,22,2.0,10.2,4.6,3.0,10.3,2.42,3.74
8.8,2.0,3.6,7.0,4.0,2.0,1,2,10,3.0,7.0,3.4,2.2,7.0,2.0,4.0
21.2,6.8,3.8,18.0,6.0,3.0,1,11,24,1.0,15.6,4.0,3.8,28.0,7.0,10.0
5.0,2.6,2.8,5.0,4.0,3.0,1,11,24,1.0,10.8,6.0,4.2,5.777777777777778,2.5555555555555554,1.2777777777777777
1.8,0.8,1.0,0.0,1.0,1.0,1,10,2,1.0,5.4,3.0,1.4,6.0,2.0,1.0
36.0,6.8,3.4,34.0,6.0,3.0,1,22,6,2.0,14.8,4.2,5.6,27.84090909090909,3.4318181818181817,6.204545454545454
3.8,1.0,7.4,1.0,0.0,10.0,1,24,11,9.0,10.2,4.0,1.6,5.666666666666667,6.0,1.1111111111111112
5.0,2.0,1.8,8.0,2.0,2.0,1,12,13,13.0,5.0,1.8,1.2,7.2,1.2,1.4
3.8,0.4,2.8,7.0,0.0,6.0,1,12,13,2.0,12.6,4.2,2.8,6.027027027027027,2.891891891891892,1.5945945945945945
7.2,4.8,3.0,4.0,6.0,2.0,1,11,24,1.0,8.0,4.6,2.6,6.0,4.0,3.0
18.0,4.0,3.4,22.0,3.0,3.0,1,3,15,2.0,11.0,4.6,2.0,18.533333333333335,3.2888888888888888,4.644444444444445
14.4,3.2,5.4,19.0,4.0,7.0,1,15,3,3.0,5.2,2.0,0.4,12.434782608695652,4.1521739130434785,2.9130434782608696
5.4,1.0,2.4,6.0,1.0,5.0,1,2,10,3.0,9.2,3.0,1.6,6.0,5.0,1.0
9.6,1.2,7.6,8.0,1.0,13.0,1,10,2,1.0,13.8,5.2,2.2,11.0,7.0,0.0
19.6,5.8,8.4,25.0,11.0,11.0,1,10,2,1.0,8.2,6.4,2.2,8.0,10.0,7.0
1.4,0.6,1.2,2.0,0.0,0.0,1,13,12,3.0,3.8,2.0,2.4,0.0,0.0,0.0
11.4,2.4,4.0,11.0,8.0,7.0,1,22,6,2.0,3.8,1.4,0.2,7.904761904761905,2.761904761904762,1.5714285714285714
14.2,0.4,3.2,9.0,0.0,1.0,1,11,24,1.0,12.6,8.8,4.4,24.0,10.0,3.0
11.8,6.6,3.4,10.0,8.0,3.0,1,11,24,1.0,10.6,3.0,2.8,10.852941176470589,3.4411764705882355,5.088235294117647
5.8,1.2,2.2,6.0,1.0,2.0,1,22,6,2.0,5.8,1.2,1.0,4.387096774193548,1.3548387096774193,1.4516129032258065
8.4,1.2,3.2,9.0,1.0,6.0,1,11,24,1.0,7.8,1.6,2.0,6.294117647058823,3.764705882352941,0.8823529411764706
9.6,0.4,3.0,12.0,0.0,4.0,1,1,5,2.0,6.0,2.8,1.6,13.0,5.0,2.0
14.8,2.2,8.0,17.0,1.0,5.0,1,24,11,1.0,12.2,5.4,2.0,8.0,4.0,2.0
15.2,6.0,2.6,13.0,10.0,2.0,1,24,11,1.0,11.6,3.8,2.0,30.0,4.0,6.0
17.6,5.8,3.0,18.0,3.0,1.0,1,2,10,3.0,10.6,1.4,1.4,18.0,1.0,3.0
10.2,1.6,2.4,27.0,0.0,1.0,1,5,1,2.0,7.0,2.4,1.8,3.0,1.0,2.0
17.2,5.8,3.8,15.0,6.0,2.0,1,24,11,1.0,8.8,3.0,4.0,17.0,2.0,9.0
9.6,0.8,7.0,7.0,0.0,9.0,1,19,27,1.0,8.0,4.4,1.2,6.0,4.0,1.0
1.6,0.6,3.8,0.0,0.0,2.0,1,13,12,3.0,6.8,3.6,2.0,2.142857142857143,2.9047619047619047,0.5238095238095238
8.6,1.4,5.6,8.0,1.0,2.0,1,2,10,8.0,11.6,3.0,4.0,8.0,3.9411764705882355,1.7352941176470589
6.2,1.0,3.2,18.0,1.0,5.0,1,10,2,1.0,8.6,1.2,1.6,4.0,2.0,0.0
6.0,4.0,3.2,10.0,5.0,0.0,1,5,1,2.0,12.4,5.4,2.6,13.0,6.0,1.0
14.6,4.8,2.8,12.0,5.0,3.0,1,5,1,2.0,15.8,2.4,2.4,6.0,0.0,1.0
6.6,1.0,1.6,8.0,2.0,2.0,1,12,13,2.0,11.2,5.6,2.2,6.0,0.0,1.0
2.0,0.2,2.4,2.0,0.0,0.0,1,13,12,58.0,15.6,3.8,3.4,1.5555555555555556,1.6666666666666667,0.1111111111111111
0.8,0.0,1.2,0.0,0.0,2.0,1,19,27,1.0,15.6,2.8,1.8,1.7894736842105263,1.8421052631578947,0.42105263157894735
20.8,5.8,8.8,15.0,5.0,7.0,1,27,19,2.0,14.6,3.8,3.8,18.0,5.0,5.0
17.6,4.6,5.8,21.0,5.0,6.0,1,26,0,2.0,10.8,1.6,3.0,7.0,1.0,3.0
7.8,1.0,2.0,2.0,3.0,4.0,1,28,9,2.0,15.8,3.4,3.2,8.0,2.0,1.0
5.0,0.2,2.2,4.0,0.0,1.0,1,17,3,2.0,7.4,2.6,3.0,0.0,1.0,0.0
21.0,1.8,2.4,16.0,2.0,3.0,1,2,29,15.0,7.8,2.2,1.6,19.2972972972973,4.081081081081081,2.891891891891892
6.2,3.4,1.6,2.0,2.0,3.0,1,8,5,2.0,8.0,1.8,2.0,11.0,0.0,5.0
1.0,0.0,1.0,2.0,0.0,2.0,1,25,21,17.0,7.6,3.6,5.0,1.0,1.0,0.0
1.8,1.2,2.0,6.0,4.0,6.0,1,16,4,2.0,12.0,3.2,4.4,1.9259259259259258,1.1851851851851851,0.2962962962962963
11.6,8.0,3.0,11.0,10.0,1.0,1,28,9,2.0,12.0,4.8,4.0,12.0,6.0,9.0
18.6,5.6,2.0,24.0,5.0,1.0,1,9,28,2.0,6.0,1.2,2.8,20.0,3.0,4.0
22.6,7.6,5.2,26.0,5.0,8.0,1,25,21,2.0,8.4,3.0,1.8,18.093023255813954,3.7906976744186047,5.744186046511628
5.6,2.6,4.0,10.0,2.0,7.0,1,28,9,2.0,8.4,3.6,2.2,10.0,3.0,4.0
9.8,4.8,14.6,6.0,3.0,12.0,1,20,23,2.0,6.0,2.2,4.8,11.516129032258064,11.96774193548387,4.129032258064516
11.0,1.4,3.8,27.0,1.0,4.0,1,14,27,2.0,14.0,8.0,4.0,9.88888888888889,3.888888888888889,0.8888888888888888
5.0,1.0,3.0,10.0,1.0,5.0,1,8,5,2.0,8.8,5.6,2.6,6.0,4.0,1.0
0.4,0.0,0.4,2.0,0.0,0.0,1,20,23,2.0,8.8,2.6,1.2,0.0,1.0,0.0
